time,ego_speed,acceleration_cmd,mode,distance_error,distance,ttc
106.0,30.0,0.0,follow,51.8317,106.8317,30.7872
106.1,30.0,0.0,follow,51.4847,106.4847,36.0965
106.2,30.0,0.0,follow,51.1897,106.1897,103.0968
106.3,30.0,0.0,follow,51.0867,106.0867,32.8442
106.4,30.0,0.0,follow,50.7637,105.7637,46.3876
106.5,30.0,0.0,follow,50.5357,105.5357,27.6997
106.6,30.0,0.0,follow,50.1547,105.1547,31.578
106.7,30.0,0.0,follow,49.8217,104.8217,54.3118
106.8,30.0,0.0,follow,49.6287,104.6287,26.8279
106.9,30.0,0.0,follow,49.2387,104.2387,51.8601
107.0,30.0,0.0,follow,49.0377,104.0377,35.387
107.1,30.0,0.0,follow,48.7437,103.7437,25.9359
107.2,30.0,0.0,follow,48.3437,103.3437,33.3367
107.3,30.0,0.0,follow,48.0337,103.0337,35.7756
107.4,30.0,0.0,follow,47.7457,102.7457,32.008
107.5,30.0,0.0,follow,47.4247,102.4247,20.526
107.6,30.0,0.0,follow,46.9257,101.9257,23.324
107.7,30.0,0.0,follow,46.4887,101.4887,25.121
107.8,30.0,0.0,follow,46.0847,101.0847,25.5264
107.9,30.0,0.0,follow,45.6887,100.6887,29.1008
108.0,30.0,0.0,follow,45.3427,100.3427,25.9955
108.1,30.0,0.0,follow,44.9567,99.9567,19.6379
108.2,30.0,0.0,follow,44.4477,99.4477,26.1705
108.3,30.0,0.0,follow,44.0677,99.0677,26.9206
108.4,30.0,0.0,follow,43.6997,98.6997,26.1803
108.5,30.0,0.0,follow,43.3227,98.3227,28.7493
108.6,30.0,0.0,follow,42.9807,97.9807,26.7707
108.7,30.0,0.0,follow,42.6147,97.6147,24.4037
108.8,30.0,0.0,follow,42.2147,97.2147,21.846
108.9,30.0,0.0,follow,41.7697,96.7697,16.9178
109.0,30.0,0.0,follow,41.1977,96.1977,23.069
109.1,30.0,0.0,follow,40.7807,95.7807,21.8179
109.2,30.0,0.0,follow,40.3417,95.3417,21.7179
109.3,30.0,0.0,follow,39.9027,94.9027,16.8866
109.4,30.0,0.0,follow,39.3407,94.3407,17.0907
109.5,30.0,0.0,follow,38.7887,93.7887,23.744
109.6,30.0,0.0,follow,38.3937,93.3937,19.3362
109.7,30.0,0.0,follow,37.9107,92.9107,21.408
109.8,30.0,0.0,follow,37.4767,92.4767,18.9501
109.9,30.0,0.0,follow,36.9887,91.9887,18.659
110.0,30.0,0.0,follow,36.4957,91.4957,21.2781
110.1,30.0,0.0,follow,36.0657,91.0657,16.74
110.2,30.0,0.0,follow,35.5217,90.5217,17.9964
110.3,30.0,0.0,follow,35.0187,90.0187,16.3969
110.4,30.0,0.0,follow,34.4697,89.4697,16.2083
110.5,30.0,0.0,follow,33.9177,88.9177,16.2259
110.6,30.0,0.0,follow,33.3697,88.3697,17.1926
110.7,30.0,0.0,follow,32.8557,87.8557,15.4133
110.8,30.0,0.0,follow,32.2857,87.2857,19.527
110.9,30.0,0.0,follow,31.8387,86.8387,14.2126
111.0,30.0,0.0,follow,31.2277,86.2277,15.2886
111.1,30.0,0.0,follow,30.6637,85.6637,14.5935
111.2,30.0,0.0,follow,30.0767,85.0767,18.7394
111.3,30.0,0.0,follow,29.6227,84.6227,15.358
111.4,30.0,0.0,follow,29.0717,84.0717,16.9842
111.5,30.0,0.0,follow,28.5767,83.5767,12.2367
111.6,30.0,0.0,follow,27.8937,82.8937,14.7761
111.7,30.0,0.0,follow,27.3327,82.3327,15.8028
111.8,30.0,0.0,follow,26.8117,81.8117,14.0089
111.9,30.0,0.0,follow,26.2277,81.2277,15.681
112.0,30.0,0.0,follow,25.7097,80.7097,12.6703
112.1,30.0,0.0,follow,25.0727,80.0727,15.8874
112.2,30.0,0.0,follow,24.5687,79.5687,17.8806
112.3,30.0,0.0,follow,24.1237,79.1237,12.3438
112.4,30.0,0.0,follow,23.4827,78.4827,12.0372
112.5,30.0,0.0,follow,22.8307,77.8307,14.9387
112.6,30.0,0.0,follow,22.3097,77.3097,14.9247
112.7,30.0,0.0,follow,21.7917,76.7917,11.4273
112.8,30.0,0.0,follow,21.1197,76.1197,11.3612
112.9,30.0,0.0,follow,20.4497,75.4497,11.3458
113.0,30.0,0.0,follow,19.7847,74.7847,10.0382
113.1,30.0,0.0,follow,19.0397,74.0397,10.2833
113.2,30.0,0.0,follow,18.3197,73.3197,10.0438
113.3,30.0,0.0,follow,17.5897,72.5897,10.0959
113.4,30.0,0.0,follow,16.8707,71.8707,10.695
113.5,30.0,0.0,follow,16.1987,71.1987,10.8041
113.6,30.0,0.0,follow,15.5397,70.5397,12.3321
113.7,30.0,0.0,follow,14.9677,69.9677,9.2795
113.8,30.0,0.0,follow,14.2137,69.2137,11.1276
113.9,30.0,0.0,follow,13.5917,68.5917,9.6608
114.0,30.0,0.0,follow,12.8817,67.8817,9.656
114.1,30.0,0.0,follow,12.1787,67.1787,10.194
114.2,30.0,0.0,follow,11.5197,66.5197,8.4523
114.3,30.0,0.0,follow,10.7327,65.7327,9.5403
114.4,30.0,0.0,follow,10.0437,65.0437,9.174
114.5,30.0,0.0,follow,9.3347,64.3347,9.3104
114.6,30.0,0.0,follow,8.6437,63.6437,8.9639
114.7,30.0,0.0,follow,7.9337,62.9337,11.0799
114.8,30.0,0.0,follow,7.3657,62.3657,7.965
114.9,30.0,0.0,follow,6.5827,61.5827,7.8851
115.0,30.0,0.0,follow,5.8017,60.8017,7.677
115.1,30.0,0.0,follow,5.0097,60.0097,7.577
115.2,30.0,0.0,follow,4.2177,59.2177,7.3746
115.3,30.0,0.0,follow,3.4147,58.4147,8.5277
115.4,30.0,0.0,follow,2.7297,57.7297,8.5526
115.5,30.0,0.0,follow,2.0547,57.0547,7.0178
115.6,30.0,0.0,follow,1.2417,56.2417,6.7355
115.7,30.0,0.0,follow,0.4067,55.4067,7.3484
115.8,30.0,0.0,follow,-0.3473,54.6527,6.6086
115.9,30.0,0.0,follow,-1.1743,53.8257,7.1482
116.0,30.0,0.0,follow,-1.9273,53.0727,6.7437
116.1,30.0,0.0,follow,-2.7143,52.2857,5.7774
116.2,30.0,0.0,follow,-3.6193,51.3807,7.2572
116.3,30.0,0.0,follow,-4.3273,50.6727,7.2701
116.4,30.0,0.0,follow,-5.0243,49.9757,5.8111
116.5,30.0,0.0,follow,-5.8843,49.1157,5.7783
116.6,30.0,-0.1207,follow,-6.7343,48.2657,5.9514
116.7,29.9879,-0.296,follow,-7.526,47.4559,5.8458
116.8,29.9583,-0.5045,follow,-8.2904,46.6471,5.8836
116.9,29.9079,-0.6846,follow,-9.0025,45.8593,6.4976
117.0,29.8394,-0.784,follow,-9.5988,45.1604,5.3448
117.1,29.761,-1.1543,follow,-10.3183,44.3233,5.0247
117.2,29.6456,-1.3819,follow,-11.0157,43.4527,4.7564
117.3,29.5074,-1.6325,follow,-11.7081,42.553,4.9323
117.4,29.3442,-1.785,follow,-12.3097,41.7065,5.1718
117.5,29.1657,-1.9367,follow,-12.8305,40.918,6.039
117.6,28.972,-1.9891,follow,-13.1982,40.2598,4.9691
117.7,28.7731,-2.3487,follow,-13.6901,39.4695,5.2745
117.8,28.5382,-2.4444,follow,-14.0626,38.7447,5.2019
117.9,28.2938,-2.6405,follow,-14.4164,38.0243,5.8555
118.0,28.0297,-2.7055,follow,-14.6433,37.4013,6.8756
118.1,27.7592,-2.7594,follow,-14.7544,36.8844,5.1665
118.2,27.4832,-3.1255,follow,-15.0268,36.1981,5.2513
118.3,27.1707,-3.2323,follow,-15.216,35.54,6.2673
118.4,26.8474,-3.2556,follow,-15.2659,35.0053,6.2315
118.5,26.5219,-3.4078,follow,-15.3067,34.4761,7.4593
118.6,26.1811,-3.4195,follow,-15.2237,34.048,6.6486
118.7,25.8391,-3.6125,follow,-15.1887,33.57,6.2062
118.8,25.4779,-3.7545,follow,-15.1516,33.0653,7.335
118.9,25.1024,-3.7617,follow,-15.0017,32.652,8.4319
119.0,24.7263,-3.8019,follow,-14.787,32.3024,8.6688
119.1,24.3461,-3.8793,follow,-14.5514,31.9678,8.9144
119.2,23.9582,-3.9433,follow,-14.2893,31.648,10.8825
119.3,23.5638,-3.9368,follow,-13.9492,31.3966,12.5394
119.4,23.1701,-3.9572,follow,-13.5697,31.1856,15.3612
119.5,22.7744,-3.9519,follow,-13.1395,31.0221,14.5341
119.6,22.3792,-4.0066,follow,-12.7207,30.8482,13.5344
119.7,21.9786,-4.0528,follow,-12.3075,30.6603,17.6353
119.8,21.5733,-4.0147,follow,-11.8329,30.527,41.0696
119.9,21.1718,-3.9204,follow,-11.2649,30.4928,18.9182
120.0,20.7798,-8.0,emergency,-10.7988,30.3708,1.932
120.1,19.9798,-8.0,emergency,-11.0908,28.8789,1.8596
120.2,19.1798,-8.0,emergency,-11.3638,27.4059,1.8054
120.3,18.3798,-8.0,emergency,-11.6018,25.9679,1.7606
120.4,17.5798,-8.0,emergency,-11.7968,24.5729,1.6877
120.5,16.7798,-8.0,emergency,-11.9727,23.197,1.6245
120.6,15.9798,-8.0,emergency,-12.1207,21.849,1.554
120.7,15.1798,-8.0,emergency,-12.2467,20.523,1.5035
120.8,14.3798,-8.0,emergency,-12.3317,19.238,1.44
120.9,13.5798,-8.0,emergency,-12.3876,17.982,1.378
121.0,12.7798,-8.0,emergency,-12.4126,16.7571,1.3112
121.1,11.9798,-8.0,emergency,-12.4106,15.5591,1.2988
121.2,11.1798,-8.0,emergency,-12.3286,14.4411,1.2917
121.3,10.3798,-8.0,emergency,-12.1666,13.4031,1.2913
121.4,9.5798,-8.0,emergency,-11.9245,12.4451,1.2991
121.5,8.7798,-8.0,emergency,-11.6025,11.5672,1.397
121.6,7.9798,-8.0,emergency,-11.1505,10.8192,1.5545
121.7,7.1798,-8.0,emergency,-10.5665,10.2032,1.9736
121.8,6.3798,-8.0,emergency,-9.8035,9.7662,2.8558
121.9,5.5798,-1.8617,follow,-8.8654,9.5042,6.0933
122.0,5.3936,-1.7787,follow,-8.7235,9.3669,40.0953
122.1,5.2157,-1.6917,follow,-8.4623,9.3613,
122.2,5.0466,-1.637,follow,-8.1312,9.4387,
122.3,4.8829,-1.4925,follow,-7.6709,9.6534,
122.4,4.7336,-1.3839,follow,-7.1374,9.963,
122.5,4.5952,-1.1659,follow,-6.4574,10.4355,
122.6,4.4786,-1.0865,follow,-5.7764,10.9416,
122.7,4.37,-0.8476,follow,-4.9684,11.5866,
122.8,4.2852,-0.601,follow,-4.0558,12.3721,
122.9,4.2251,-0.3725,follow,-3.0791,13.2586,
123.0,4.1879,-0.2497,follow,-2.145,14.1368,
123.1,4.1629,-0.0567,follow,-1.1959,15.0485,
123.2,4.1573,0.279,follow,-0.1241,16.1118,
123.3,4.1852,0.3272,follow,0.8025,17.0803,
123.4,4.2179,0.5341,follow,1.7327,18.0595,
123.5,4.2713,0.9072,follow,2.7954,19.2023,
123.6,4.362,1.0869,follow,3.7991,20.3421,
123.7,4.4707,1.3177,follow,4.788,21.4941,
123.8,4.6025,1.6812,follow,5.8661,22.7698,
123.9,4.7706,1.9126,follow,6.8999,24.0558,
124.0,4.9619,2.1421,follow,7.8868,25.3296,
124.1,5.1761,2.3715,follow,8.8269,26.591,
124.2,5.4132,2.7938,follow,9.8798,27.9996,
124.3,5.6926,3.0,follow,10.8795,29.4184,
124.4,5.9926,3.0,follow,11.8242,30.8131,
124.5,6.2926,3.0,follow,12.909,32.3479,
124.6,6.5926,3.0,follow,13.8327,33.7216,
124.7,6.8926,3.0,follow,14.7455,35.0844,
124.8,7.1926,3.0,follow,15.7302,36.5191,
124.9,7.4926,3.0,follow,16.7779,38.0168,
125.0,7.7926,3.0,follow,17.8657,39.5546,
125.1,8.0926,3.0,follow,18.9394,41.0783,
125.2,8.3926,3.0,follow,20.0752,42.6641,
125.3,8.6926,3.0,follow,21.1139,44.1528,
125.4,8.9926,3.0,follow,22.3727,45.8615,
125.5,9.2926,3.0,follow,23.5374,47.4763,
125.6,9.5926,3.0,follow,24.8151,49.204,
125.7,9.8926,3.0,follow,26.0529,50.8918,
125.8,10.1926,3.0,follow,27.3206,52.6095,
125.9,10.4926,3.0,follow,28.6184,54.3572,
126.0,10.7926,3.0,follow,29.9271,56.116,
126.1,11.0926,3.0,follow,31.2728,57.9117,
126.2,11.3926,3.0,follow,32.6996,59.7885,
126.3,11.6926,3.0,follow,34.0473,61.5862,
126.4,11.9926,3.0,follow,35.4621,63.4509,
126.5,12.2926,3.0,follow,36.7748,65.2137,
126.6,12.5926,3.0,follow,38.1955,67.0844,
126.7,12.8926,3.0,follow,39.3953,68.7342,
126.8,13.1926,3.0,follow,40.788,70.5769,
126.9,13.4926,3.0,follow,41.9848,72.2237,
127.0,13.7926,3.0,follow,43.0265,73.7154,
127.1,14.0926,3.0,follow,44.1792,75.3181,
127.2,14.3926,3.0,follow,45.229,76.8179,
127.3,14.6926,3.0,follow,46.3857,78.4246,
127.4,14.9926,3.0,follow,47.3775,79.8664,
127.5,15.2926,3.0,follow,48.3582,81.2971,
127.6,15.5926,3.0,follow,49.179,82.5678,
127.7,15.8926,3.0,follow,50.0987,83.9376,
127.8,16.1926,3.0,follow,50.8114,85.1003,
127.9,16.4926,3.0,follow,51.5692,86.3081,
128.0,16.7926,3.0,follow,52.5079,87.6968,
128.1,17.0926,3.0,follow,53.4197,89.0585,
128.2,17.3926,3.0,follow,54.2684,90.3573,
128.3,17.6926,3.0,follow,54.9621,91.501,
128.4,17.9926,3.0,follow,55.7089,92.6978,
128.5,18.2926,3.0,follow,56.4296,93.8685,
128.6,18.5926,3.0,follow,57.0164,94.9052,
128.7,18.8926,3.0,follow,57.8121,96.151,
128.8,19.1926,3.0,follow,58.5218,97.3107,
128.9,19.4926,3.0,follow,59.1026,98.3415,
129.0,19.7926,3.0,follow,59.6753,99.3642,
129.1,20.0926,3.0,follow,60.2351,100.374,
129.2,20.3926,3.0,follow,60.5618,101.1507,
129.3,20.6926,3.0,follow,61.0206,102.0594,
129.4,20.9926,3.0,follow,61.4103,102.8992,
129.5,21.2926,3.0,follow,61.741,103.6799,
129.6,21.5926,3.0,follow,62.1068,104.4957,
129.7,21.8926,3.0,follow,62.6295,105.4684,
129.8,22.1926,3.0,follow,63.0183,106.3071,
129.9,22.4926,3.0,follow,63.268,107.0069,
130.0,22.7926,3.0,cruise,,,
130.1,23.0926,3.0,cruise,,,
130.2,23.3926,3.0,cruise,,,
130.3,23.6926,3.0,cruise,,,
130.4,23.9926,3.0,cruise,,,
130.5,24.2926,3.0,cruise,,,
130.6,24.5926,3.0,cruise,,,
130.7,24.8926,3.0,cruise,,,
130.8,25.1926,3.0,cruise,,,
130.9,25.4926,3.0,cruise,,,
131.0,25.7926,3.0,cruise,,,
131.1,26.0926,3.0,cruise,,,
131.2,26.3926,3.0,cruise,,,
131.3,26.6926,3.0,cruise,,,
131.4,26.9926,3.0,cruise,,,
131.5,27.2926,3.0,cruise,,,
131.6,27.5926,3.0,cruise,,,
131.7,27.8926,3.0,cruise,,,
131.8,28.1926,3.0,cruise,,,
131.9,28.4926,3.0,cruise,,,
132.0,28.7926,2.4148,cruise,,,
132.1,29.0341,1.9319,cruise,,,
132.2,29.2273,1.5455,cruise,,,
132.3,29.3818,1.2364,cruise,,,
132.4,29.5054,0.9891,cruise,,,
132.5,29.6044,0.7913,cruise,,,
132.6,29.6835,0.633,cruise,,,
132.7,29.7468,0.5064,cruise,,,
132.8,29.7974,0.4051,cruise,,,
132.9,29.8379,0.3241,cruise,,,
133.0,29.8704,0.2593,cruise,,,
133.1,29.8963,0.2074,cruise,,,
133.2,29.917,0.1659,cruise,,,
133.3,29.9336,0.1328,cruise,,,
133.4,29.9469,0.1062,cruise,,,
133.5,29.9575,0.085,cruise,,,
133.6,29.966,0.068,cruise,,,
133.7,29.9728,0.0544,cruise,,,
133.8,29.9782,0.0435,cruise,,,
133.9,29.9826,0.0348,cruise,,,
134.0,29.9861,0.0278,cruise,,,
134.1,29.9889,0.0223,cruise,,,
134.2,29.9911,0.0178,cruise,,,
134.3,29.9929,0.0143,cruise,,,
134.4,29.9943,0.0114,cruise,,,
134.5,29.9954,0.0091,cruise,,,
134.6,29.9964,0.0073,cruise,,,
134.7,29.9971,0.0058,cruise,,,
134.8,29.9977,0.0047,cruise,,,
134.9,29.9981,0.0037,cruise,,,
135.0,29.9985,0.003,cruise,,,
135.1,29.9988,0.0024,cruise,,,
135.2,29.999,0.0019,cruise,,,
135.3,29.9992,0.0015,cruise,,,
135.4,29.9994,0.0012,cruise,,,
135.5,29.9995,0.001,cruise,,,
135.6,29.9996,0.0008,cruise,,,
135.7,29.9997,0.0006,cruise,,,
135.8,29.9997,0.0005,cruise,,,
135.9,29.9998,0.0004,cruise,,,
136.0,29.9998,0.0003,cruise,,,
136.1,29.9999,0.0003,cruise,,,
136.2,29.9999,0.0002,cruise,,,
136.3,29.9999,0.0002,cruise,,,
136.4,29.9999,0.0001,cruise,,,
136.5,29.9999,0.0001,cruise,,,
136.6,30.0,0.0001,cruise,,,
136.7,30.0,0.0001,cruise,,,
136.8,30.0,0.0001,cruise,,,
136.9,30.0,0.0,cruise,,,
137.0,30.0,0.0,cruise,,,
137.1,30.0,0.0,cruise,,,
137.2,30.0,0.0,cruise,,,
137.3,30.0,0.0,cruise,,,
137.4,30.0,0.0,cruise,,,
137.5,30.0,0.0,cruise,,,
137.6,30.0,0.0,cruise,,,
137.7,30.0,0.0,cruise,,,
137.8,30.0,0.0,cruise,,,
137.9,30.0,0.0,cruise,,,
138.0,30.0,0.0,cruise,,,
138.1,30.0,0.0,cruise,,,
138.2,30.0,0.0,cruise,,,
138.3,30.0,0.0,cruise,,,
138.4,30.0,0.0,cruise,,,
138.5,30.0,0.0,cruise,,,
138.6,30.0,0.0,cruise,,,
138.7,30.0,0.0,cruise,,,
138.8,30.0,0.0,cruise,,,
138.9,30.0,0.0,cruise,,,
139.0,30.0,0.0,cruise,,,
139.1,30.0,0.0,cruise,,,
139.2,30.0,0.0,cruise,,,
139.3,30.0,0.0,cruise,,,
139.4,30.0,0.0,cruise,,,
139.5,30.0,0.0,cruise,,,
139.6,30.0,0.0,cruise,,,
139.7,30.0,0.0,cruise,,,
139.8,30.0,0.0,cruise,,,
139.9,30.0,0.0,cruise,,,
140.0,30.0,0.0,cruise,,,
140.1,30.0,0.0,cruise,,,
140.2,30.0,0.0,cruise,,,
140.3,30.0,0.0,cruise,,,
140.4,30.0,0.0,cruise,,,
140.5,30.0,0.0,cruise,,,
140.6,30.0,0.0,cruise,,,
140.7,30.0,0.0,cruise,,,
140.8,30.0,0.0,cruise,,,
140.9,30.0,0.0,cruise,,,
141.0,30.0,0.0,cruise,,,
141.1,30.0,0.0,cruise,,,
141.2,30.0,0.0,cruise,,,
141.3,30.0,0.0,cruise,,,
141.4,30.0,0.0,cruise,,,
141.5,30.0,0.0,cruise,,,
141.6,30.0,0.0,cruise,,,
141.7,30.0,0.0,cruise,,,
141.8,30.0,0.0,cruise,,,
141.9,30.0,0.0,cruise,,,
142.0,30.0,0.0,cruise,,,
142.1,30.0,0.0,cruise,,,
142.2,30.0,0.0,cruise,,,
142.3,30.0,0.0,cruise,,,
142.4,30.0,0.0,cruise,,,
142.5,30.0,0.0,cruise,,,
142.6,30.0,0.0,cruise,,,
142.7,30.0,0.0,cruise,,,
142.8,30.0,0.0,cruise,,,
142.9,30.0,0.0,cruise,,,
143.0,30.0,0.0,cruise,,,
143.1,30.0,0.0,cruise,,,
143.2,30.0,0.0,cruise,,,
143.3,30.0,0.0,cruise,,,
143.4,30.0,0.0,cruise,,,
143.5,30.0,0.0,cruise,,,
143.6,30.0,0.0,cruise,,,
143.7,30.0,0.0,cruise,,,
143.8,30.0,0.0,cruise,,,
143.9,30.0,0.0,cruise,,,
144.0,30.0,0.0,cruise,,,
144.1,30.0,0.0,cruise,,,
144.2,30.0,0.0,cruise,,,
144.3,30.0,0.0,cruise,,,
144.4,30.0,0.0,cruise,,,
144.5,30.0,0.0,cruise,,,
144.6,30.0,0.0,cruise,,,
144.7,30.0,0.0,cruise,,,
144.8,30.0,0.0,cruise,,,
144.9,30.0,0.0,cruise,,,
145.0,30.0,0.0,cruise,,,
145.1,30.0,0.0,cruise,,,
145.2,30.0,0.0,cruise,,,
145.3,30.0,0.0,cruise,,,
145.4,30.0,0.0,cruise,,,
145.5,30.0,0.0,cruise,,,
145.6,30.0,0.0,cruise,,,
145.7,30.0,0.0,cruise,,,
145.8,30.0,0.0,cruise,,,
145.9,30.0,0.0,cruise,,,
146.0,30.0,0.0,cruise,,,
146.1,30.0,0.0,cruise,,,
146.2,30.0,0.0,cruise,,,
146.3,30.0,0.0,cruise,,,
146.4,30.0,0.0,cruise,,,
146.5,30.0,0.0,cruise,,,
146.6,30.0,0.0,cruise,,,
146.7,30.0,0.0,cruise,,,
146.8,30.0,0.0,cruise,,,
146.9,30.0,0.0,cruise,,,
147.0,30.0,0.0,cruise,,,
147.1,30.0,0.0,cruise,,,
147.2,30.0,0.0,cruise,,,
147.3,30.0,0.0,cruise,,,
147.4,30.0,0.0,cruise,,,
147.5,30.0,0.0,cruise,,,
147.6,30.0,0.0,cruise,,,
147.7,30.0,0.0,cruise,,,
147.8,30.0,0.0,cruise,,,
147.9,30.0,0.0,cruise,,,
148.0,30.0,0.0,cruise,,,
148.1,30.0,0.0,cruise,,,
148.2,30.0,0.0,cruise,,,
148.3,30.0,0.0,cruise,,,
148.4,30.0,0.0,cruise,,,
148.5,30.0,0.0,cruise,,,
148.6,30.0,0.0,cruise,,,
148.7,30.0,0.0,cruise,,,
148.8,30.0,0.0,cruise,,,
148.9,30.0,0.0,cruise,,,
149.0,30.0,0.0,cruise,,,
149.1,30.0,0.0,cruise,,,
149.2,30.0,0.0,cruise,,,
149.3,30.0,0.0,cruise,,,
149.4,30.0,0.0,cruise,,,
149.5,30.0,0.0,cruise,,,
149.6,30.0,0.0,cruise,,,
149.7,30.0,0.0,cruise,,,
149.8,30.0,0.0,cruise,,,
149.9,30.0,0.0,cruise,,,
150.0,30.0,0.0,cruise,,,
