time,ego_speed,acceleration_cmd,mode,distance_error,distance,ttc
103.7,30.314081,-0.075203,follow,0.0,65.273063,48.92737
103.8,30.30656,-0.073728,follow,0.0,65.140407,80.763204
103.9,30.299188,-0.072274,follow,0.0,65.060488,46.498757
104.0,30.29196,-0.070843,follow,0.0,64.921292,16.89796
104.1,30.284876,-0.069434,follow,0.0,64.537804,18.954525
104.2,30.277933,-0.068046,follow,0.0,64.198011,22.153039
104.3,30.271128,-0.06668,follow,0.0,63.908898,26.616199
104.4,30.26446,-0.065335,follow,0.0,63.669452,31.295506
104.5,30.257926,-0.064011,follow,0.0,63.46666,20.420902
104.6,30.251525,-0.062708,follow,0.0,63.156507,26.408463
104.7,30.245254,-0.061426,follow,0.0,62.917982,19.507913
104.8,30.239112,-0.060165,follow,0.0,62.596071,19.877373
104.9,30.233095,-0.058924,follow,0.0,62.281761,16.206145
105.0,30.227203,-0.057703,follow,0.0,61.898041,17.750054
105.1,30.221433,-0.056502,follow,0.0,61.549897,15.857521
105.2,30.215782,-0.055321,follow,0.0,61.162319,16.915376
105.3,30.21025,-0.054159,follow,0.0,60.801294,30.396842
105.4,30.204834,-0.053017,follow,0.0,60.601811,16.446278
105.5,30.199533,-0.051894,follow,0.0,60.233857,75.336324
105.6,30.194343,-0.05079,follow,0.0,60.154423,23.186763
105.7,30.189264,-0.049705,follow,0.0,59.895497,20.730362
105.8,30.184294,-0.048638,follow,0.0,59.607067,15.751173
105.9,30.17943,-0.04759,follow,0.0,59.229124,23.141528
106.0,30.174671,-0.046559,follow,0.0,58.973657,16.18079
106.1,30.170015,-0.045547,follow,0.0,58.609656,18.785055
106.2,30.16546,-0.044552,follow,0.0,58.29811,48.766237
106.3,30.161005,-0.043575,follow,0.0,58.179009,17.156862
106.4,30.156648,-0.042616,follow,0.0,57.840344,23.737672
106.5,30.152386,-0.041673,follow,0.0,57.597106,14.535965
106.6,30.148219,-0.040747,follow,0.0,57.201284,16.445568
106.7,30.144144,-0.039838,follow,0.0,56.853869,27.410761
106.8,30.14016,-0.038945,follow,0.0,56.646853,14.020942
106.9,30.136266,-0.038069,follow,0.0,56.243227,26.205154
107.0,30.132459,-0.037208,follow,0.0,56.028981,18.235876
107.1,30.128738,-0.036364,follow,0.0,55.722107,13.496159
107.2,30.125102,-0.035535,follow,0.0,55.309597,17.149721
107.3,30.121548,-1.357772,follow,0.19488,54.987442,18.319693
107.4,29.985771,-1.051347,follow,0.277792,54.700865,17.11664
107.5,29.880636,-1.856939,follow,0.429153,54.391801,11.167288
107.6,29.694943,-2.39482,follow,0.619107,53.923307,13.265454
107.7,29.455461,-0.747175,follow,0.64243,53.540761,15.317226
107.8,29.380743,-2.997923,follow,0.872428,53.198687,15.924208
107.9,29.080951,0.0,follow,0.726835,52.894592,20.81685
108.0,29.080951,-3.325694,follow,0.98093,52.640497,17.899142
108.1,28.748381,0.0,follow,0.742914,52.379658,13.646288
108.2,28.748381,-4.739783,follow,1.126752,51.99582,20.403469
108.3,28.274403,0.0,follow,0.623225,51.78838,26.498311
108.4,28.274403,-2.609335,follow,0.818665,51.59294,25.236188
108.5,28.01347,0.0,follow,0.605612,51.414593,35.867237
108.6,28.01347,-2.032636,follow,0.748959,51.271246,30.637693
108.7,27.810206,0.0,follow,0.591084,51.124225,28.242215
108.8,27.810206,-2.427889,follow,0.772104,50.943205,22.539187
108.9,27.567417,0.0,follow,0.609663,50.741463,15.435055
109.0,27.567417,-4.03814,follow,0.938404,50.412721,29.015902
109.1,27.163603,0.0,follow,0.466044,50.279361,32.36307
109.2,27.163603,-2.050726,follow,0.621404,50.124001,32.26307
109.3,26.95853,0.0,follow,0.448648,49.989148,19.386682
109.4,26.95853,-3.143731,follow,0.706501,49.731295,20.064832
109.5,26.644157,0.0,follow,0.451357,49.514879,83.336323
109.6,26.644157,-1.002775,follow,0.510773,49.455463,33.548296
109.7,26.54388,-0.267912,follow,0.497744,49.318075,55.797272
109.8,26.517088,-0.889834,follow,0.543266,49.232366,35.239262
109.9,26.428105,-0.405836,follow,0.540602,49.101556,36.154459
110.0,26.387521,-1.19795,follow,0.611479,48.969804,71.226579
110.1,26.267727,0.0,follow,0.488559,48.913031,28.642192
110.2,26.267727,-2.235192,follow,0.659331,48.742258,37.559731
110.3,26.044207,0.0,follow,0.431473,48.634838,31.700303
110.4,26.044207,-2.002123,follow,0.584894,48.481417,30.99424
110.5,25.843995,0.0,follow,0.420975,48.345017,36.5145
110.6,25.843995,-1.766695,follow,0.553375,48.212618,48.996808
110.7,25.667326,0.0,follow,0.369103,48.131885,35.201481
110.8,25.667326,-1.771994,follow,0.505836,47.995153,349.498999
110.9,25.490126,0.0,follow,0.236049,47.99914,29.997097
111.0,25.490126,-1.916976,follow,0.396062,47.839127,42.330785
111.1,25.298429,0.0,follow,0.202358,47.745285,40.862817
111.2,25.298429,-1.42379,follow,0.319201,47.628442,
111.3,25.15605,0.0,follow,0.075238,47.658837,71.55448
111.4,25.15605,-0.779524,follow,0.141843,47.592232,448.773091
111.5,25.078097,0.0,follow,0.027724,47.589422,24.940774
111.6,25.078097,-2.082924,follow,0.218534,47.398612,68.883592
111.7,24.869805,2.719186,follow,0.0,47.350632,593.330139
111.8,25.141723,-2.103622,follow,0.397126,47.31546,48.196322
111.9,24.931361,0.0,follow,0.158719,47.238323,424.189747
112.0,24.931361,-0.247245,follow,0.169855,47.227187,36.290604
112.1,24.906637,-1.114115,follow,0.260432,47.099524,
112.2,24.795225,0.0,follow,0.076837,47.116001,
112.3,24.795225,0.0,follow,0.001359,47.191479,39.15573
112.4,24.795225,-1.302731,follow,0.121882,47.070956,35.789271
112.5,24.664952,0.0,follow,0.044968,46.952461,
112.6,24.664952,0.0,follow,0.032463,46.964966,
112.7,24.664952,0.0,follow,0.016958,46.98047,33.922087
112.8,24.664952,-1.509315,follow,0.155453,46.841975,34.317666
112.9,24.514021,0.0,follow,0.050458,46.720573,40.137233
113.0,24.514021,-1.297509,follow,0.16686,46.604171,23.72896
113.1,24.38427,-0.012535,follow,0.155661,46.420744,29.301033
113.2,24.383016,-1.813879,follow,0.312082,46.262442,27.487815
113.3,24.201628,0.0,follow,0.190163,46.112279,33.135483
113.4,24.201628,-1.655089,follow,0.329326,45.973117,49.882486
113.5,24.036119,0.0,follow,0.156675,45.897505,73.304705
113.6,24.036119,-0.801549,follow,0.219287,45.834893,
113.7,23.955965,0.0,follow,0.066651,45.867296,30.660682
113.8,23.955965,-1.668962,follow,0.216247,45.7177,259.81188
113.9,23.789068,3.0,follow,0.0,45.716793,51.421008
114.0,24.089068,-3.623266,follow,0.535716,45.597886,40.746291
114.1,23.726742,0.0,follow,0.067901,45.522212,143.720279
114.2,23.726742,-0.396402,follow,0.099575,45.490538,28.489603
114.3,23.687102,-1.119159,follow,0.195825,45.334828,78.556062
114.4,23.575186,0.0,follow,0.074469,45.288309,68.083709
114.5,23.575186,-0.777976,follow,0.140988,45.22179,93.205121
114.6,23.497388,0.0,follow,0.06503,45.181052,75.63099
114.7,23.497388,-0.697203,follow,0.124769,45.121313,
114.8,23.427668,3.0,follow,0.0,45.210546,35.947926
114.9,23.727668,-4.548908,follow,0.536722,45.054779,29.300725
115.0,23.272777,3.0,follow,0.0,44.946502,37.682236
115.1,23.572777,-0.701745,follow,0.561941,44.797224,30.009322
115.2,23.502602,-0.849137,follow,0.59894,44.654964,29.136691
115.3,23.417689,-0.667054,follow,0.616338,44.510195,166.27594
115.4,23.350983,0.0,follow,0.536379,44.490096,440.568635
115.5,23.350983,-0.538165,follow,0.546477,44.479998,30.034097
115.6,23.297167,-1.106695,follow,0.608469,44.337281,26.917298
115.7,23.186497,-0.353347,follow,0.596114,44.183632,60.81733
115.8,23.151163,-0.650925,follow,0.612229,44.114515,31.041143
115.9,23.08607,-0.89984,follow,0.650197,43.978908,71.386198
116.0,22.996086,0.0,follow,0.567829,43.9263,50.718161
116.1,22.996086,-1.389637,follow,0.654438,43.839691,21.426121
116.2,22.857123,-0.332031,follow,0.636705,43.648979,
116.3,22.823919,0.0,follow,0.577292,43.658587,
116.4,22.823919,-0.239267,follow,0.556684,43.679195,30.675328
116.5,22.799993,-1.569727,follow,0.660793,43.539196,33.491876
116.6,22.64302,0.0,follow,0.539636,43.424894,57.667651
116.7,22.64302,-1.244971,follow,0.614938,43.349592,56.078229
116.8,22.518523,0.0,follow,0.493045,43.284739,88.60329
116.9,22.518523,-0.922041,follow,0.541897,43.235887,
117.0,22.426319,0.0,follow,0.361223,43.278255,41.761524
117.1,22.426319,-1.408203,follow,0.464855,43.174623,29.048022
117.2,22.285499,0.0,follow,0.388174,43.040074,24.24112
117.3,22.285499,-2.228078,follow,0.565724,42.862524,30.496312
117.4,22.062691,0.0,follow,0.349782,42.744255,54.611929
117.5,22.062691,-1.125131,follow,0.428051,42.665986,
117.6,21.950178,0.0,follow,0.215299,42.709968,39.539762
117.7,21.950178,-1.338831,follow,0.323316,42.60195,64.531038
117.8,21.816295,0.0,follow,0.175121,42.549321,58.584109
117.9,21.816295,-0.924495,follow,0.247751,42.476691,2606.798552
118.0,21.723845,0.0,follow,0.101461,42.484307,
118.1,21.723845,0.0,follow,0.014845,42.570922,38.56603
118.2,21.723845,-1.204029,follow,0.12523,42.460538,37.448271
118.3,21.603442,0.0,follow,0.04597,42.359193,409.496431
118.4,21.603442,-0.148493,follow,0.056314,42.348849,113.401362
118.5,21.588593,-0.191772,follow,0.069899,42.31299,
118.6,21.569416,0.0,follow,0.008075,42.346048,83.126721
118.7,21.569416,-0.556629,follow,0.059017,42.295107,37.12
118.8,21.513753,-0.315927,follow,0.083898,42.186731,77.584407
118.9,21.48216,-0.108448,follow,0.087724,42.135515,167.098355
119.0,21.471315,-0.155113,follow,0.095589,42.111384,89.34868
119.1,21.455804,-0.317455,follow,0.117902,42.065804,60.456417
119.2,21.424058,-0.297227,follow,0.13669,41.999398,112.280367
119.3,21.394336,0.0,follow,0.126539,41.964964,125.517506
119.4,21.394336,-0.462314,follow,0.159973,41.931531,164.866968
119.5,21.348104,0.0,follow,0.111436,41.91072,59.187223
119.6,21.348104,-0.853901,follow,0.182246,41.83991,33.52277
119.7,21.262714,-0.018208,follow,0.170433,41.723638,40.796974
119.8,21.260893,-1.209414,follow,0.269791,41.621549,96.593648
119.9,21.139952,0.0,follow,0.119374,41.590554,26.323937
120.0,21.139952,-8.0,emergency,0.277369,41.432559,2.576659
120.1,20.339952,-8.0,emergency,0.605364,39.904564,2.511308
120.2,19.539952,-8.0,emergency,0.914359,38.395568,2.470765
120.3,18.739952,-8.0,emergency,1.188355,36.921573,2.443527
120.4,17.939952,-8.0,emergency,1.41935,35.490578,2.378733
120.5,17.139952,-8.0,emergency,1.631345,34.078583,2.32778
120.6,16.339952,-8.0,emergency,1.81534,32.694588,2.267316
120.7,15.539952,-8.0,emergency,1.977335,31.332592,2.236453
120.8,14.739952,-8.0,emergency,2.098331,30.011597,2.187442
120.9,13.939952,-8.0,emergency,2.190326,28.719602,2.141663
121.0,13.139952,-8.0,emergency,2.251321,27.458607,2.089704
121.1,12.339952,-8.0,emergency,2.285316,26.224612,2.125179
121.2,11.539952,-8.0,emergency,2.239311,25.070616,2.172506
121.3,10.739952,-8.0,emergency,2.113307,23.996621,2.234332
121.4,9.939952,-8.0,emergency,1.907302,23.002626,2.314159
121.5,9.139952,-8.0,emergency,1.621297,22.088631,2.556569
121.6,8.339952,-8.0,emergency,1.205292,21.304636,2.910488
121.7,7.539952,-7.098702,follow,0.657287,20.652641,3.734687
121.8,6.830082,0.0,follow,0.07449,20.170632,5.21194
121.9,6.830082,-4.23928,follow,0.461498,19.783624,7.040231
122.0,6.406154,0.0,follow,0.064222,19.545009,15.684269
122.1,6.406154,-1.397223,follow,0.188837,19.420393,33.131919
122.2,6.266431,0.0,follow,0.023897,19.37575,
122.3,6.266431,3.0,follow,0.0,19.452107,
122.4,6.566431,-2.689809,follow,0.271183,19.578464,
122.5,6.29745,3.0,follow,0.0,19.880719,
122.6,6.59745,3.0,follow,0.0,20.174974,
122.7,6.89745,3.0,follow,0.0,20.567229,
122.8,7.19745,3.0,follow,0.0,21.061484,
122.9,7.49745,3.0,follow,0.0,21.620739,
123.0,7.79745,3.0,follow,0.0,22.137994,
123.1,8.09745,3.0,follow,0.0,22.656249,
123.2,8.39745,3.0,follow,0.0,23.295504,
123.3,8.69745,3.0,follow,0.0,23.812759,
123.4,8.99745,3.0,follow,0.0,24.314014,
123.5,9.29745,3.0,follow,0.0,24.954269,
123.6,9.59745,3.0,follow,0.0,25.570524,
123.7,9.89745,3.0,follow,0.0,26.179779,
123.8,10.19745,3.0,follow,0.0,26.896034,
123.9,10.49745,3.0,follow,0.0,27.609288,
124.0,10.79745,3.0,follow,0.0,28.299543,
124.1,11.09745,3.0,follow,0.0,28.968798,
124.2,11.39745,3.0,follow,0.0,29.779053,
124.3,11.69745,3.0,follow,0.0,30.597308,
124.4,11.99745,3.0,follow,0.0,31.391563,
124.5,12.29745,3.0,follow,0.0,32.325818,
124.6,12.59745,3.0,follow,0.0,33.099073,
124.7,12.89745,3.0,follow,0.0,33.861328,
124.8,13.19745,3.0,follow,0.0,34.695583,
124.9,13.49745,3.0,follow,0.0,35.592838,
125.0,13.79745,3.0,follow,0.0,36.530093,
125.1,14.09745,3.0,follow,0.0,37.453348,
125.2,14.39745,3.0,follow,0.0,38.438603,
125.3,14.69745,3.0,follow,0.0,39.326858,
125.4,14.99745,3.0,follow,0.0,40.435113,
125.5,15.29745,3.0,follow,0.0,41.449368,
125.6,15.59745,3.0,follow,0.0,42.576623,
125.7,15.89745,3.0,follow,0.0,43.663878,
125.8,16.19745,3.0,follow,0.0,44.781133,
125.9,16.49745,3.0,follow,0.0,45.928388,
126.0,16.79745,3.0,follow,0.0,47.086643,
126.1,17.09745,3.0,follow,0.0,48.281898,
126.2,17.39745,3.0,follow,0.0,49.558153,
126.3,17.69745,3.0,follow,0.0,50.755408,
126.4,17.99745,3.0,follow,0.0,52.019662,
126.5,18.29745,3.0,follow,0.0,53.181917,
126.6,18.59745,3.0,follow,0.0,54.452172,
126.7,18.89745,3.0,follow,0.0,55.501427,
126.8,19.19745,3.0,follow,0.0,56.743682,
126.9,19.49745,3.0,follow,0.0,57.789937,
127.0,19.79745,3.0,follow,0.0,58.681192,
127.1,20.09745,3.0,follow,0.0,59.683447,
127.2,20.39745,3.0,follow,0.0,60.582702,
127.3,20.69745,3.0,follow,0.0,61.588957,
127.4,20.99745,3.0,follow,0.0,62.430212,
127.5,21.29745,3.0,follow,0.0,63.260467,
127.6,21.59745,3.0,follow,0.0,63.930722,
127.7,21.89745,3.0,follow,0.0,64.699977,
127.8,22.19745,3.0,follow,0.0,65.262232,
127.9,22.49745,3.0,follow,0.0,65.869487,
128.0,22.79745,2.917033,follow,0.0,66.657742,
128.1,23.089154,2.834906,follow,0.0,67.419826,
128.2,23.372644,2.754646,follow,0.0,68.120562,
128.3,23.648109,2.67622,follow,0.0,68.668751,
128.4,23.915731,2.599592,follow,0.0,69.273178,
128.5,24.17569,2.52473,follow,0.0,69.855609,
128.6,24.428163,2.4516,follow,0.0,70.308793,
128.7,24.673323,2.380169,follow,0.0,70.97646,
128.8,24.91134,2.310406,follow,0.0,71.564326,
128.9,25.142381,2.242278,follow,0.0,72.030088,
129.0,25.366608,2.175754,follow,0.0,72.495428,
129.1,25.584184,2.110803,follow,0.0,72.956009,
129.2,25.795264,2.047394,follow,0.0,73.192483,
129.3,26.000003,1.985498,follow,0.0,73.570482,
129.4,26.198553,1.925086,follow,0.0,73.889627,
129.5,26.391062,1.866127,follow,0.0,74.160521,
129.6,26.577675,1.808594,follow,0.0,74.477754,
129.7,26.758534,1.752457,follow,0.0,74.9639,
129.8,26.93378,1.69769,follow,0.0,75.328522,
129.9,27.103549,1.644265,follow,0.0,75.567167,
130.0,27.267975,1.592154,cruise,,,
130.1,27.42719,1.541332,cruise,,,
130.2,27.581324,1.491772,cruise,,,
130.3,27.730501,1.443449,cruise,,,
130.4,27.874846,1.396337,cruise,,,
130.5,28.014479,1.350411,cruise,,,
130.6,28.14952,1.305647,cruise,,,
130.7,28.280085,1.26202,cruise,,,
130.8,28.406287,1.219508,cruise,,,
130.9,28.528238,1.178087,cruise,,,
131.0,28.646047,1.137733,cruise,,,
131.1,28.75982,1.098424,cruise,,,
131.2,28.869662,1.060139,cruise,,,
131.3,28.975676,1.022855,cruise,,,
131.4,29.077962,0.986551,cruise,,,
131.5,29.176617,0.951206,cruise,,,
131.6,29.271738,0.916799,cruise,,,
131.7,29.363417,0.88331,cruise,,,
131.8,29.451748,0.850719,cruise,,,
131.9,29.53682,0.819006,cruise,,,
132.0,29.618721,0.788152,cruise,,,
132.1,29.697536,0.758138,cruise,,,
132.2,29.77335,0.728946,cruise,,,
132.3,29.846245,0.700557,cruise,,,
132.4,29.9163,0.672953,cruise,,,
132.5,29.983596,0.646117,cruise,,,
132.6,30.048207,0.620031,cruise,,,
132.7,30.110211,0.594679,cruise,,,
132.8,30.169679,0.570044,cruise,,,
132.9,30.226683,0.546108,cruise,,,
133.0,30.281294,0.522858,cruise,,,
133.1,30.333579,0.500275,cruise,,,
133.2,30.383607,0.478346,cruise,,,
133.3,30.431442,0.457055,cruise,,,
133.4,30.477147,0.436387,cruise,,,
133.5,30.520786,0.416328,cruise,,,
133.6,30.562419,0.396863,cruise,,,
133.7,30.602105,0.377978,cruise,,,
133.8,30.639903,0.359659,cruise,,,
133.9,30.675869,0.341893,cruise,,,
134.0,30.710058,0.324667,cruise,,,
134.1,30.742525,0.307968,cruise,,,
134.2,30.773322,0.291783,cruise,,,
134.3,30.8025,0.276099,cruise,,,
134.4,30.83011,0.260904,cruise,,,
134.5,30.8562,0.246187,cruise,,,
134.6,30.880819,0.231936,cruise,,,
134.7,30.904012,0.218138,cruise,,,
134.8,30.925826,0.204783,cruise,,,
134.9,30.946305,0.191861,cruise,,,
135.0,30.965491,0.179359,cruise,,,
135.1,30.983427,0.167267,cruise,,,
135.2,31.000153,0.155576,cruise,,,
135.3,31.015711,0.144274,cruise,,,
135.4,31.030138,0.133353,cruise,,,
135.5,31.043474,0.122801,cruise,,,
135.6,31.055754,0.11261,cruise,,,
135.7,31.067015,0.102771,cruise,,,
135.8,31.077292,0.093274,cruise,,,
135.9,31.086619,0.084109,cruise,,,
136.0,31.09503,0.07527,cruise,,,
136.1,31.102557,0.066746,cruise,,,
136.2,31.109232,0.05853,cruise,,,
136.3,31.115085,0.050614,cruise,,,
136.4,31.120146,0.042988,cruise,,,
136.5,31.124445,0.035647,cruise,,,
136.6,31.12801,0.028581,cruise,,,
136.7,31.130868,0.021783,cruise,,,
136.8,31.133046,0.015247,cruise,,,
136.9,31.134571,0.008964,cruise,,,
137.0,31.135467,0.002928,cruise,,,
137.1,31.13576,-0.002868,cruise,,,
137.2,31.135473,-0.008431,cruise,,,
137.3,31.13463,-0.013766,cruise,,,
137.4,31.133253,-0.018882,cruise,,,
137.5,31.131365,-0.023784,cruise,,,
137.6,31.128987,-0.028477,cruise,,,
137.7,31.126139,-0.032969,cruise,,,
137.8,31.122842,-0.037264,cruise,,,
137.9,31.119116,-0.041369,cruise,,,
138.0,31.114979,-0.045289,cruise,,,
138.1,31.11045,-0.04903,cruise,,,
138.2,31.105547,-0.052597,cruise,,,
138.3,31.100287,-0.055994,cruise,,,
138.4,31.094688,-0.059228,cruise,,,
138.5,31.088765,-0.062303,cruise,,,
138.6,31.082535,-0.065223,cruise,,,
138.7,31.076012,-0.067994,cruise,,,
138.8,31.069213,-0.070621,cruise,,,
138.9,31.062151,-0.073107,cruise,,,
139.0,31.05484,-0.075456,cruise,,,
139.1,31.047295,-0.077675,cruise,,,
139.2,31.039527,-0.079765,cruise,,,
139.3,31.031551,-0.081732,cruise,,,
139.4,31.023377,-0.08358,cruise,,,
139.5,31.015019,-0.085312,cruise,,,
139.6,31.006488,-0.086932,cruise,,,
139.7,30.997795,-0.088444,cruise,,,
139.8,30.988951,-0.089851,cruise,,,
139.9,30.979966,-0.091156,cruise,,,
140.0,30.97085,-0.092364,cruise,,,
140.1,30.961614,-0.093478,cruise,,,
140.2,30.952266,-0.0945,cruise,,,
140.3,30.942816,-0.095434,cruise,,,
140.4,30.933272,-0.096283,cruise,,,
140.5,30.923644,-0.09705,cruise,,,
140.6,30.913939,-0.097738,cruise,,,
140.7,30.904165,-0.098349,cruise,,,
140.8,30.89433,-0.098887,cruise,,,
140.9,30.884442,-0.099354,cruise,,,
141.0,30.874506,-0.099752,cruise,,,
141.1,30.864531,-0.100084,cruise,,,
141.2,30.854523,-0.100354,cruise,,,
141.3,30.844487,-0.100562,cruise,,,
141.4,30.834431,-0.100712,cruise,,,
141.5,30.82436,-0.100805,cruise,,,
141.6,30.814279,-0.100844,cruise,,,
141.7,30.804195,-0.100831,cruise,,,
141.8,30.794112,-0.100769,cruise,,,
141.9,30.784035,-0.100658,cruise,,,
142.0,30.773969,-0.100502,cruise,,,
142.1,30.763919,-0.100301,cruise,,,
142.2,30.753889,-0.100059,cruise,,,
142.3,30.743883,-0.099776,cruise,,,
142.4,30.733905,-0.099454,cruise,,,
142.5,30.72396,-0.099096,cruise,,,
142.6,30.71405,-0.098702,cruise,,,
142.7,30.70418,-0.098275,cruise,,,
142.8,30.694353,-0.097816,cruise,,,
142.9,30.684571,-0.097326,cruise,,,
143.0,30.674839,-0.096807,cruise,,,
143.1,30.665158,-0.096261,cruise,,,
143.2,30.655532,-0.095688,cruise,,,
143.3,30.645963,-0.09509,cruise,,,
143.4,30.636454,-0.094469,cruise,,,
143.5,30.627007,-0.093825,cruise,,,
143.6,30.617625,-0.09316,cruise,,,
143.7,30.608309,-0.092475,cruise,,,
143.8,30.599061,-0.091772,cruise,,,
143.9,30.589884,-0.09105,cruise,,,
144.0,30.580779,-0.090312,cruise,,,
144.1,30.571748,-0.089558,cruise,,,
144.2,30.562792,-0.08879,cruise,,,
144.3,30.553913,-0.088008,cruise,,,
144.4,30.545112,-0.087213,cruise,,,
144.5,30.536391,-0.086407,cruise,,,
144.6,30.52775,-0.085589,cruise,,,
144.7,30.519191,-0.084761,cruise,,,
144.8,30.510715,-0.083925,cruise,,,
144.9,30.502322,-0.083079,cruise,,,
145.0,30.494015,-0.082226,cruise,,,
145.1,30.485792,-0.081366,cruise,,,
145.2,30.477655,-0.0805,cruise,,,
145.3,30.469605,-0.079628,cruise,,,
145.4,30.461643,-0.078751,cruise,,,
145.5,30.453767,-0.07787,cruise,,,
145.6,30.445981,-0.076985,cruise,,,
145.7,30.438282,-0.076097,cruise,,,
145.8,30.430672,-0.075206,cruise,,,
145.9,30.423152,-0.074314,cruise,,,
146.0,30.41572,-0.07342,cruise,,,
146.1,30.408378,-0.072525,cruise,,,
146.2,30.401126,-0.07163,cruise,,,
146.3,30.393963,-0.070734,cruise,,,
146.4,30.38689,-0.069839,cruise,,,
146.5,30.379906,-0.068945,cruise,,,
146.6,30.373011,-0.068052,cruise,,,
146.7,30.366206,-0.067161,cruise,,,
146.8,30.35949,-0.066272,cruise,,,
146.9,30.352862,-0.065386,cruise,,,
147.0,30.346324,-0.064502,cruise,,,
147.1,30.339874,-0.063621,cruise,,,
147.2,30.333512,-0.062744,cruise,,,
147.3,30.327237,-0.06187,cruise,,,
147.4,30.32105,-0.061001,cruise,,,
147.5,30.31495,-0.060136,cruise,,,
147.6,30.308936,-0.059275,cruise,,,
147.7,30.303009,-0.058419,cruise,,,
147.8,30.297167,-0.057568,cruise,,,
147.9,30.29141,-0.056722,cruise,,,
148.0,30.285738,-0.055882,cruise,,,
148.1,30.28015,-0.055048,cruise,,,
148.2,30.274645,-0.054219,cruise,,,
148.3,30.269223,-0.053396,cruise,,,
148.4,30.263884,-0.05258,cruise,,,
148.5,30.258626,-0.05177,cruise,,,
148.6,30.253449,-0.050966,cruise,,,
148.7,30.248352,-0.050169,cruise,,,
148.8,30.243335,-0.049379,cruise,,,
148.9,30.238397,-0.048596,cruise,,,
149.0,30.233538,-0.04782,cruise,,,
149.1,30.228756,-0.047051,cruise,,,
149.2,30.22405,-0.046289,cruise,,,
149.3,30.219422,-0.045535,cruise,,,
149.4,30.214868,-0.044788,cruise,,,
149.5,30.210389,-0.044048,cruise,,,
149.6,30.205985,-0.043316,cruise,,,
149.7,30.201653,-0.042592,cruise,,,
149.8,30.197394,-0.041875,cruise,,,
149.9,30.193206,-0.041166,cruise,,,
150.0,30.18909,-0.040465,cruise,,,
